City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
594,Ayan,RU,2021-10-03 22:29:52,56.45,138.1667,39.04,58,67,16.37
595,Lazaro Cardenas,MX,2021-10-03 22:29:52,17.9583,-102.2,84.36,69,32,7.9
596,Bad Wurzach,DE,2021-10-03 22:29:52,47.9,9.9,60.76,91,84,2.64
597,Matamoros,MX,2021-10-03 22:29:52,25.5333,-103.25,78.91,53,90,9.22
598,Nipawin,CA,2021-10-03 22:26:33,53.3668,-104.0009,69.84,28,1,6.91
599,Kununurra,AU,2021-10-03 22:29:53,-15.7667,128.7333,75.18,88,60,0.0
600,Adrar,MR,2021-10-03 22:29:53,20.5022,-10.0711,93.31,11,8,4.32
601,Luganville,VU,2021-10-03 22:26:53,-15.5333,167.1667,81.55,77,11,6.51
602,San Luis,AR,2021-10-03 22:29:54,-33.295,-66.3356,61.03,20,1,9.24
603,La Ronge,CA,2021-10-03 22:27:43,55.1001,-105.2842,64.65,25,40,2.3
604,Virden,US,2021-10-03 22:29:54,39.5009,-89.7679,73.11,80,73,10.36
605,Mozarlandia,BR,2021-10-03 22:24:56,-14.7447,-50.5706,87.39,43,100,1.68
606,Burgos,ES,2021-10-03 22:29:54,42.3394,-3.7079,43.16,87,0,5.75
607,Miedzyrzec Podlaski,PL,2021-10-03 22:29:55,51.9864,22.7825,51.6,62,52,11.86
608,Paita,PE,2021-10-03 22:29:55,-5.0892,-81.1144,70.36,77,30,20.4
609,Bijie,CN,2021-10-03 22:29:55,27.3125,105.2942,64.0,87,49,12.19
610,Zhigansk,RU,2021-10-03 22:29:56,66.7697,123.3711,25.41,86,98,6.17
611,Kendari,ID,2021-10-03 22:29:56,-3.945,122.4989,73.71,94,99,3.27
612,Andenes,NO,2021-10-03 22:29:06,69.3143,16.1194,53.58,66,20,13.8
613,Bataipora,BR,2021-10-03 22:26:47,-22.2953,-53.2711,73.67,87,81,9.69
614,Quelimane,MZ,2021-10-03 22:27:18,-17.8786,36.8883,78.75,78,0,11.5
615,Zhanaozen,KZ,2021-10-03 22:29:56,43.3,52.8,52.03,30,54,15.93
616,Kumluca,TR,2021-10-03 22:29:57,36.3703,30.2869,74.43,32,0,5.08
617,Sarkand,KZ,2021-10-03 22:29:57,45.41,79.9186,41.36,40,100,4.74
618,Lewistown,US,2021-10-03 22:29:57,40.5992,-77.5714,76.41,78,75,3.44
619,Roblin,CA,2021-10-03 22:29:58,51.23,-101.3565,74.68,16,12,11.54
620,Namtsy,RU,2021-10-03 22:29:58,62.7161,129.6658,24.91,90,9,5.95
621,Najran,SA,2021-10-03 22:29:58,17.4924,44.1277,81.25,42,58,1.39
622,Batuan,PH,2021-10-03 22:29:59,9.7808,124.1484,73.49,97,100,3.02
623,Kattivakkam,IN,2021-10-03 22:29:59,13.2167,80.3167,80.69,80,13,5.35
624,Dalmatovo,RU,2021-10-03 22:29:59,56.26,62.9362,29.5,81,97,7.72
625,Irece,BR,2021-10-03 22:30:00,-11.3042,-41.8558,80.71,34,4,14.54
626,Banda Aceh,ID,2021-10-03 22:25:04,5.5577,95.3222,78.4,82,50,10.51
627,Moose Factory,CA,2021-10-03 22:29:54,51.2585,-80.6094,57.2,67,1,9.22
628,Nanchang,CN,2021-10-03 22:30:00,28.6833,115.8833,76.41,63,0,3.15
629,Mahibadhoo,MV,2021-10-03 22:30:01,3.7833,72.9667,82.18,78,10,17.34
630,Bogorodskoye,RU,2021-10-03 22:30:01,56.55,37.8833,38.16,91,74,4.36
631,Moba,CN,2021-10-03 22:30:03,33.2288,105.0179,46.35,88,100,7.63
632,Flagstaff,US,2021-10-03 22:25:16,35.1981,-111.6513,73.89,34,20,4.0
633,Keroka,KE,2021-10-03 22:30:04,-0.7758,34.9453,55.72,93,100,1.79
634,Namibe,AO,2021-10-03 22:30:05,-15.1961,12.1522,60.22,88,33,5.53
635,Lensk,RU,2021-10-03 22:30:05,60.7253,114.9278,29.91,98,100,4.41
636,Tuy Hoa,VN,2021-10-03 22:30:06,13.0833,109.3,76.12,92,100,4.9
637,Bolu,TR,2021-10-03 22:30:06,40.6667,31.5833,47.44,88,65,3.4
638,Ereymentau,KZ,2021-10-03 22:30:07,51.6199,73.1033,32.97,96,100,11.65
639,Gudari,IN,2021-10-03 22:30:07,19.35,83.7833,75.45,97,74,1.92
640,Camopi,GF,2021-10-03 22:30:07,3.1655,-52.3158,78.6,68,89,6.22
641,Korla,CN,2021-10-03 22:27:30,41.7597,86.1469,47.39,29,40,3.24
642,Sturgeon Bay,US,2021-10-03 22:26:14,44.8342,-87.377,65.21,100,90,5.75
643,Pitimbu,BR,2021-10-03 22:30:08,-7.4706,-34.8086,77.59,82,10,13.56
644,Port Hedland,AU,2021-10-03 22:30:09,-20.3167,118.5667,57.25,72,3,4.61
645,Gumdag,TM,2021-10-03 22:30:09,39.2061,54.5906,59.45,16,2,25.55
646,Katherine,AU,2021-10-03 22:30:10,-14.4667,132.2667,82.72,74,32,9.22
647,Pithiviers,FR,2021-10-03 22:30:10,48.1667,2.25,53.19,71,100,7.16
648,Nangong,CN,2021-10-03 22:30:11,37.3581,115.3744,59.88,78,100,15.39
649,Leca Da Palmeira,PT,2021-10-03 22:30:11,41.191,-8.7003,59.11,83,0,0.0
650,Cockburn Town,TC,2021-10-03 22:26:28,21.4612,-71.1419,80.56,74,75,6.91
651,Barwadih,IN,2021-10-03 22:30:12,23.8333,84.1167,72.66,92,69,3.76
652,Baiquan,CN,2021-10-03 22:30:12,47.5833,126.0833,39.6,79,11,5.99
653,Aizawl,IN,2021-10-03 22:30:12,23.7333,92.7167,62.38,99,100,2.62
654,Quirinopolis,BR,2021-10-03 22:28:08,-18.4483,-50.4517,87.37,38,87,5.55
655,Srednekolymsk,RU,2021-10-03 22:30:13,67.45,153.6833,24.42,88,98,3.98
656,Yerofey Pavlovich,RU,2021-10-03 22:30:13,53.9667,121.9667,30.63,68,38,2.95
657,Cabo Rojo,PR,2021-10-03 22:30:14,18.0866,-67.1457,84.97,73,90,11.39
658,Nacogdoches,US,2021-10-03 22:30:14,31.6002,-94.6335,89.24,41,1,11.5
659,Kon Tum,VN,2021-10-03 22:30:14,14.35,108.0,66.58,96,91,2.26
660,Awjilah,LY,2021-10-03 22:29:08,29.1081,21.2869,73.2,44,0,5.97
661,Washougal,US,2021-10-03 22:27:02,45.5826,-122.3534,76.77,64,1,4.61
662,Opuwo,NA,2021-10-03 22:30:15,-18.0607,13.84,64.44,35,0,5.7
663,Nome,US,2021-10-03 22:29:35,64.5011,-165.4064,37.17,55,20,5.75
664,Kupang,ID,2021-10-03 22:30:15,-10.1667,123.5833,79.29,74,48,4.9
665,Thunder Bay,CA,2021-10-03 22:30:15,48.4001,-89.3168,61.29,86,90,0.0
666,Sainte-Marie,RE,2021-10-03 22:30:16,-20.8968,55.5496,73.56,84,90,10.36
667,Vestmanna,FO,2021-10-03 22:30:16,62.1564,-7.1664,47.32,100,75,27.63
668,Vila,PT,2021-10-03 22:30:16,42.0304,-8.1588,51.93,90,71,2.37
669,Gamba,GA,2021-10-03 22:30:17,-2.65,10.0,75.78,84,100,6.76
670,Alta Floresta,BR,2021-10-03 22:30:17,-9.8756,-56.0861,76.37,75,98,4.7
671,Morgan City,US,2021-10-03 22:30:17,29.6994,-91.2068,84.06,83,90,5.75
672,Mayo,US,2021-10-03 22:29:59,38.8876,-76.5119,81.25,84,1,4.0
673,Shimoda,JP,2021-10-03 22:30:18,34.6667,138.95,75.11,75,7,2.91
674,Mattru,SL,2021-10-03 22:30:18,7.6244,-11.8332,73.99,96,81,2.17
675,Tamiahua,MX,2021-10-03 22:30:18,21.2667,-97.45,82.8,72,69,8.66
676,Vancouver,CA,2021-10-03 22:28:14,49.2497,-123.1193,63.99,72,20,5.01
677,Harper,LR,2021-10-03 22:30:19,4.375,-7.7169,77.94,89,87,6.98
678,Vestmannaeyjar,IS,2021-10-03 22:30:12,63.4427,-20.2734,46.65,78,81,12.66
679,Port-Cartier,CA,2021-10-03 22:27:12,50.0334,-66.8654,48.74,75,99,0.65
680,Doha,QA,2021-10-03 22:28:30,25.2867,51.5333,89.58,82,96,4.61
681,Okhotsk,RU,2021-10-03 22:30:19,59.3833,143.3,35.06,66,5,23.29
682,Progreso,MX,2021-10-03 22:30:20,21.2833,-89.6667,88.11,75,48,14.5
683,Fukue,JP,2021-10-03 22:28:27,32.6881,128.8419,76.87,69,3,17.09
684,Belyy Yar,RU,2021-10-03 22:30:20,53.6039,91.3903,24.69,93,0,2.24
685,Bani,DO,2021-10-03 22:30:20,18.2833,-70.3333,76.44,75,100,8.46
686,Livingstone,ZM,2021-10-03 22:30:21,-17.8419,25.8543,71.6,54,40,3.47
687,Pyaozerskiy,RU,2021-10-03 22:30:21,65.8333,31.1667,45.01,85,91,11.32
688,Murrieta,US,2021-10-03 22:29:16,33.5539,-117.2139,99.66,16,1,1.01
689,Northam,GB,2021-10-03 22:27:30,51.0333,-4.2167,55.09,92,19,13.62
690,Whitehorse,CA,2021-10-03 22:26:56,60.7161,-135.0538,40.1,80,90,4.0
691,Chernyshevskiy,RU,2021-10-03 22:30:22,63.0128,112.4714,30.4,98,100,5.64
692,Antofagasta,CL,2021-10-03 22:26:03,-23.65,-70.4,58.28,75,24,9.22
693,Axim,GH,2021-10-03 22:30:22,4.8699,-2.2405,77.45,90,97,7.0
694,Krasnoselskiy,RU,2021-10-03 22:30:22,45.3935,40.5985,50.32,56,100,17.22
695,Paldiski,EE,2021-10-03 22:30:23,59.3567,24.0531,51.91,72,100,18.77
696,Macusani,PE,2021-10-03 22:30:23,-14.0833,-70.4333,42.24,73,59,5.77
697,La Reforma,MX,2021-10-03 22:30:23,25.0833,-108.05,96.75,45,99,10.74
698,Fujin,CN,2021-10-03 22:30:24,47.26,132.0322,42.71,80,100,4.0
699,Lac Du Bonnet,CA,2021-10-03 22:30:24,50.2536,-96.0612,68.81,37,44,4.7
700,Nsawam,GH,2021-10-03 22:30:24,5.8089,-0.3503,80.65,93,71,4.12
701,Hibbing,US,2021-10-03 22:30:25,47.4272,-92.9377,65.71,63,20,4.61
702,Zeya,RU,2021-10-03 22:30:25,53.75,127.2667,33.76,65,0,4.5
703,Kimbe,PG,2021-10-03 22:28:57,-5.5502,150.1429,82.42,73,81,2.33
704,Roanoke Rapids,US,2021-10-03 22:28:02,36.4615,-77.6542,79.21,78,1,0.0
705,Biak,ID,2021-10-03 22:30:25,-0.9131,122.8766,76.3,78,97,6.51
706,Jizan,SA,2021-10-03 22:30:26,17.3333,42.6667,85.14,68,91,7.49
707,Hambantota,LK,2021-10-03 22:30:26,6.1241,81.1185,79.07,83,95,12.93
708,Candolim,IN,2021-10-03 22:25:32,15.5181,73.7626,80.13,88,26,5.93
709,Ibra,OM,2021-10-03 22:29:17,22.6906,58.5334,76.96,80,100,12.8
710,Sakhon Nakhon,TH,2021-10-03 22:30:27,17.1612,104.1472,71.22,92,21,3.6
711,Celinac,BA,2021-10-03 22:30:27,44.7228,17.3278,50.67,67,0,5.5
712,Zhuhai,CN,2021-10-03 22:30:27,22.2769,113.5678,84.06,79,20,10.36
